blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,longitude,latitude
649A,JURONG WEST ST 61,16,1999,Y,N,N,N,N,N,JW,123,0,0,0,62,61,0,0,0,0,0,0,0,103.697349,1.338044
649A,JLN TENAGA,3,1992,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,103.906367,1.332063
649A,PASIR RIS DR 10,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.938706,1.378
649A,WOODLANDS RING RD,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.800229,1.43856
649B,JURONG WEST ST 61,16,1999,Y,N,N,N,N,N,JW,123,0,0,0,62,61,0,0,0,0,0,0,0,103.69824,1.338019
649B,PASIR RIS DR 10,1,1994,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.938505,1.378155
65,C'WEALTH DR,10,1963,Y,N,N,N,N,N,QT,112,0,0,0,0,0,0,0,0,0,27,77,8,-55.347723,49.153814
65,CIRCUIT RD,10,1965,Y,Y,N,Y,N,N,GL,106,0,0,104,2,0,0,0,0,0,0,0,0,103.887253,1.327395
65,JLN MA'MOR,2,1959,Y,N,N,N,N,N,KWN,6,0,0,6,0,0,0,0,0,0,0,0,0,103.857974,1.328224
65,KALLANG BAHRU,13,1973,Y,N,N,Y,N,N,KWN,285,0,0,282,0,3,0,0,0,0,0,0,0,103.868522,1.319796
65,MARINE DR,16,1975,Y,N,N,N,N,N,MP,176,0,0,172,0,4,0,0,0,0,0,0,0,103.909736,1.303391
65,NEW UPP CHANGI RD,16,1977,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0,103.939795,1.324683
65,TEBAN GDNS RD,25,2001,Y,N,N,N,N,N,JE,120,0,0,0,96,24,0,0,0,0,0,0,0,103.73913,1.321984
65,TELOK BLANGAH DR,12,1978,Y,Y,N,N,N,N,BM,144,0,0,124,20,0,0,0,0,0,0,0,0,103.81044,1.274065
65,TIONG POH RD,3,1937,Y,Y,N,N,N,N,BM,23,0,2,14,7,0,0,0,0,0,0,0,0,103.833215,1.283335
65,YUNG KUANG RD,21,1973,Y,Y,N,N,N,N,JW,114,0,0,0,0,0,0,0,0,0,0,114,0,103.722912,1.332374
65A,CIRCUIT RD,1,1998,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.886937,1.327223
65A,KALLANG BAHRU,5,1997,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,103.869126,1.320242
65A,MARINE DR,4,1994,N,N,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.909849,1.302892
650,ANG MO KIO ST 61,21,2014,Y,N,N,Y,N,Y,AMK,256,0,38,98,0,0,0,0,120,0,0,0,0,103.842745,1.377691
650,HOUGANG AVE 8,13,1987,Y,N,N,N,N,N,HG,148,0,0,0,148,0,0,0,0,0,0,0,0,103.881301,1.372127
650,JLN TENAGA,9,1994,Y,N,N,Y,N,N,BD,92,0,0,0,76,16,0,0,0,0,0,0,0,103.907656,1.331926
650,JURONG WEST ST 61,5,1998,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.696864,1.338693
650,PASIR RIS DR 10,13,1993,Y,N,N,Y,N,N,PRC,44,0,0,0,0,0,44,0,0,0,0,0,0,103.938048,1.37875
650,PUNGGOL CTRL,4,2003,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.915266,1.39728
650,SENJA LINK,20,1999,Y,N,N,N,N,N,BP,104,0,0,0,17,49,38,0,0,0,0,0,0,103.76331,1.386911
650,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,78,0,0,0,0,0,78,0,0,0,0,0,0,103.800646,1.438285
650,YISHUN AVE 4,4,1986,Y,N,N,N,N,N,YS,8,0,0,0,0,0,8,0,0,0,0,0,0,103.839086,1.422899
650A,JURONG WEST ST 61,16,1999,Y,N,N,N,N,N,JW,123,0,0,0,62,61,0,0,0,0,0,0,0,103.69674,1.338004
650B,JURONG WEST ST 61,16,1998,Y,N,N,Y,N,N,JW,123,0,0,0,46,77,0,0,0,0,0,0,0,103.696241,1.338122
650C,JURONG WEST ST 61,16,1998,Y,N,N,N,N,N,JW,92,0,0,0,30,62,0,0,0,0,0,0,0,103.696395,1.33843
651,ANG MO KIO AVE 9,7,2024,N,N,N,Y,Y,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.841791,1.383014
651,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,8,0,0,0,0,0,8,0,0,0,0,0,0,103.881114,1.372539
651,JLN TENAGA,12,1995,Y,Y,N,N,N,N,BD,85,0,0,0,66,19,0,0,0,0,0,0,0,103.907402,1.332216
651,JURONG WEST ST 61,5,2000,N,Y,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.697884,1.337077
651,PASIR RIS DR 10,13,1994,Y,N,N,Y,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0,103.938291,1.379099
651,PUNGGOL CTRL,18,2003,Y,N,N,N,N,N,PG,91,0,0,0,31,60,0,0,0,0,0,0,0,103.915453,1.396858
651,SENJA LINK,20,1999,Y,N,N,N,N,N,BP,104,0,0,0,18,48,38,0,0,0,0,0,0,103.763668,1.386613
651,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,92,0,0,0,48,44,0,0,0,0,0,0,0,103.799572,1.438322
651,YISHUN AVE 4,9,1986,Y,N,N,Y,N,N,YS,96,0,0,0,56,40,0,0,0,0,0,0,0,103.839104,1.423365
651A,ANG MO KIO AVE 9,17,2024,Y,N,N,N,N,N,AMK,157,0,64,32,61,0,0,0,0,0,0,0,0,103.841534,1.38339
651A,JLN TENAGA,5,1994,N,Y,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,103.907028,1.332514
651A,JURONG WEST ST 61,14,2000,Y,N,N,N,N,N,JW,93,0,0,0,93,0,0,0,0,0,0,0,0,103.697884,1.337077
651A,SENJA LINK,6,1999,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.763979,1.386491
651B,ANG MO KIO AVE 9,18,2024,Y,N,N,N,N,N,AMK,145,0,34,21,90,0,0,0,0,0,0,0,0,103.842204,1.383446
651B,JURONG WEST ST 61,16,2000,Y,N,N,N,N,N,JW,107,0,0,0,107,0,0,0,0,0,0,0,0,103.698339,1.337074
651C,ANG MO KIO AVE 9,18,2024,Y,N,N,N,N,N,AMK,152,0,34,34,84,0,0,0,0,0,0,0,0,103.842256,1.382823
652,HOUGANG AVE 8,13,1986,Y,N,N,N,N,N,HG,120,0,0,120,0,0,0,0,0,0,0,0,0,103.881598,1.372408
652,JLN TENAGA,14,1995,Y,Y,N,N,N,N,BD,78,0,0,0,0,78,0,0,0,0,0,0,0,103.907634,1.332645
652,JURONG WEST ST 61,1,2001,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.697044,1.336397
652,PUNGGOL CTRL,18,2003,Y,N,N,N,N,N,PG,103,0,0,0,33,70,0,0,0,0,0,0,0,103.915726,1.39694
652,SENJA LINK,20,2000,Y,N,N,N,N,N,BP,104,0,0,0,18,48,38,0,0,0,0,0,0,103.763847,1.387449
652,WOODLANDS RING RD,12,1997,Y,N,N,Y,N,N,WL,78,0,0,0,0,0,78,0,0,0,0,0,0,103.799883,1.437945
652,YISHUN AVE 4,12,1986,Y,N,N,Y,N,N,YS,63,0,0,0,9,0,54,0,0,0,0,0,0,103.840052,1.423779
652A,JURONG WEST ST 61,14,2000,Y,N,N,Y,N,N,JW,93,0,0,0,0,93,0,0,0,0,0,0,0,103.698416,1.336673
652B,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,107,0,0,0,0,107,0,0,0,0,0,0,0,103.69799,1.336642
652C,JURONG WEST ST 61,16,2000,Y,N,N,N,N,N,JW,107,0,0,0,0,107,0,0,0,0,0,0,0,103.697203,1.336643
653,HOUGANG AVE 8,17,1987,Y,N,N,N,N,N,HG,64,0,0,0,0,64,0,0,0,0,0,0,0,103.881247,1.372832
653,JLN TENAGA,15,1995,Y,N,N,N,N,N,BD,79,0,0,0,0,79,0,0,0,0,0,0,0,103.907511,1.332965
653,PUNGGOL DR,1,2022,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.920054,1.397909
653,SENJA LINK,20,1999,Y,N,N,N,N,N,BP,74,0,0,0,0,36,38,0,0,0,0,0,0,103.763946,1.386926
653,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,92,0,0,0,48,44,0,0,0,0,0,0,0,103.799032,1.438081
653,YISHUN AVE 4,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,103.839667,1.42308
653A,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,152,0,0,0,0,152,0,0,0,0,0,0,0,103.69662,1.336885
653A,PUNGGOL DR,18,2022,Y,Y,N,N,N,N,PG,189,0,119,0,70,0,0,0,0,0,0,0,0,103.919346,1.397981
653B,JURONG WEST ST 61,16,2000,Y,N,N,N,N,N,JW,107,0,0,0,0,107,0,0,0,0,0,0,0,103.696715,1.336073
653B,PUNGGOL DR,18,2023,Y,Y,N,N,N,N,PG,206,0,102,34,70,0,0,0,0,0,0,0,0,103.919648,1.397711
653C,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,105,0,0,0,0,105,0,0,0,0,0,0,0,103.696949,1.335422
653C,PUNGGOL DR,18,2023,Y,N,N,Y,N,N,PG,194,0,126,0,68,0,0,0,0,0,0,0,0,103.920261,1.397314
654,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,18,0,0,0,0,0,18,0,0,0,0,0,0,103.88176,1.37274
654,JLN TENAGA,12,1995,Y,N,N,N,N,N,BD,86,0,0,0,68,18,0,0,0,0,0,0,0,103.906955,1.332992
654,SENJA RD,20,2000,Y,N,N,Y,N,N,BP,102,0,0,0,17,47,38,0,0,0,0,0,0,103.764249,1.387847
654,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,44,0,0,0,0,0,44,0,0,0,0,0,0,103.799177,1.437737
654,YISHUN AVE 4,12,1986,Y,Y,N,N,N,N,YS,61,0,0,9,15,11,26,0,0,0,0,0,0,103.84041,1.423054
654A,JURONG WEST ST 61,14,2000,Y,N,N,Y,N,N,JW,93,0,0,0,0,93,0,0,0,0,0,0,0,103.69835,1.336134
654A,PUNGGOL DR,18,2023,Y,Y,N,N,N,N,PG,112,0,0,14,98,0,0,0,0,0,0,0,0,103.920999,1.39698
654A,SENJA RD,1,2000,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.764282,1.387556
654B,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,107,0,0,0,0,107,0,0,0,0,0,0,0,103.69794,1.336161
654B,PUNGGOL DR,14,2023,Y,N,N,N,N,N,PG,96,0,0,10,86,0,0,0,0,0,0,0,0,103.920956,1.397625
654C,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,107,0,0,0,0,107,0,0,0,0,0,0,0,103.697293,1.335845
654C,PUNGGOL DR,8,2023,Y,N,N,Y,N,N,PG,105,0,56,21,28,0,0,0,0,0,0,0,0,103.920379,1.398084
654D,PUNGGOL DR,14,2023,Y,N,N,N,N,N,PG,112,0,0,16,96,0,0,0,0,0,0,0,0,103.919687,1.398549
655,HOUGANG AVE 8,17,1987,Y,N,N,N,N,N,HG,64,0,0,0,0,64,0,0,0,0,0,0,0,103.881936,1.373047
655,JLN TENAGA,11,1995,Y,Y,N,N,N,N,BD,90,0,0,0,72,18,0,0,0,0,0,0,0,103.90682,1.333349
655,JURONG WEST ST 61,5,2000,N,N,N,N,Y,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.698127,1.335589
655,PUNGGOL EAST,1,2021,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.921229,1.399183
655,SENJA RD,20,2000,Y,N,N,N,N,N,BP,102,0,0,0,17,47,38,0,0,0,0,0,0,103.764301,1.38728
655,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,115,0,0,0,71,44,0,0,0,0,0,0,0,103.798258,1.437414
655,YISHUN AVE 4,12,1986,Y,Y,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,103.839835,1.422796
655A,JURONG WEST ST 61,16,2000,Y,N,N,N,N,N,JW,169,0,0,0,169,0,0,0,0,0,0,0,0,103.698492,1.33553
655A,PUNGGOL EAST,14,2022,Y,N,N,Y,N,N,PG,112,0,0,16,96,0,0,0,0,0,0,0,0,103.920236,1.399364
655B,JURONG WEST ST 61,16,2000,Y,N,N,N,N,N,JW,154,0,0,0,154,0,0,0,0,0,0,0,0,103.69751,1.335487
655B,PUNGGOL EAST,14,2022,Y,N,N,Y,N,N,PG,161,0,119,0,0,42,0,0,0,0,0,0,0,103.921139,1.398849
655C,PUNGGOL EAST,14,2022,Y,N,N,Y,N,N,PG,87,0,0,0,54,33,0,0,0,0,0,0,0,103.921777,1.398279
656,CHOA CHU KANG CRES,20,1998,Y,N,N,N,N,N,CCK,120,0,0,0,56,50,14,0,0,0,0,0,0,103.750393,1.400216
656,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,20,0,0,0,0,0,20,0,0,0,0,0,0,103.881702,1.373236
656,JLN TENAGA,15,1995,Y,N,N,Y,N,N,BD,80,0,0,0,14,66,0,0,0,0,0,0,0,103.90743,1.333654
656,JURONG WEST ST 61,1,2001,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.700306,1.335936
656,SENJA RD,20,1999,Y,N,N,Y,N,N,BP,74,0,0,0,0,36,38,0,0,0,0,0,0,103.764589,1.387611
656,WOODLANDS RING RD,11,1997,Y,N,N,Y,N,N,WL,70,0,0,0,0,0,70,0,0,0,0,0,0,103.799118,1.436986
656,YISHUN AVE 4,4,1986,Y,N,N,N,N,N,YS,16,0,0,9,7,0,0,0,0,0,0,0,0,103.838959,1.422419
656A,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,30,60,0,0,0,0,0,0,103.699386,1.335364
656A,PUNGGOL EAST,18,2021,Y,N,N,N,N,N,PG,204,0,119,0,51,34,0,0,0,0,0,0,0,103.920715,1.399714
656A,WOODLANDS RING RD,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.79872,1.43719
656B,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,30,60,0,0,0,0,0,0,103.699446,1.335903
656B,PUNGGOL EAST,18,2021,Y,N,N,N,N,N,PG,206,0,102,34,53,17,0,0,0,0,0,0,0,103.921209,1.399437
656C,JURONG WEST ST 61,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,30,60,0,0,0,0,0,0,103.699968,1.335983
656C,PUNGGOL EAST,18,2022,Y,N,N,N,N,N,PG,190,0,122,0,34,34,0,0,0,0,0,0,0,103.92172,1.399111
656D,JURONG WEST ST 61,16,2000,Y,N,N,N,N,N,JW,90,0,0,0,0,30,60,0,0,0,0,0,0,103.699817,1.335519
657,CHOA CHU KANG CRES,19,1998,Y,N,N,N,N,N,CCK,114,0,0,0,54,46,14,0,0,0,0,0,0,103.749872,1.400446
657,HOUGANG AVE 8,17,1987,Y,N,N,N,N,N,HG,64,0,0,0,0,64,0,0,0,0,0,0,0,103.881882,1.373851
657,JLN TENAGA,11,1994,Y,N,N,N,N,N,BD,80,0,0,0,60,20,0,0,0,0,0,0,0,103.907174,1.333884
657,JURONG WEST ST 65,6,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.700952,1.335491
657,PUNGGOL EAST,1,2023,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.923044,1.398395
657,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,102,0,0,0,58,44,0,0,0,0,0,0,0,103.798558,1.436691
657,YISHUN AVE 4,12,1986,Y,N,N,N,N,N,YS,132,0,0,0,52,80,0,0,0,0,0,0,0,103.839349,1.422241
657A,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,154,0,0,0,154,0,0,0,0,0,0,0,0,103.700291,1.335417
657A,PUNGGOL EAST,16,2022,Y,N,N,N,N,N,PG,182,0,90,30,47,15,0,0,0,0,0,0,0,103.922088,1.398748
657B,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,154,0,0,0,154,0,0,0,0,0,0,0,0,103.700853,1.335959
657B,PUNGGOL EAST,17,2022,Y,N,N,N,N,N,PG,153,0,119,0,6,28,0,0,0,0,0,0,0,103.922585,1.398415
658,CHOA CHU KANG CRES,16,1998,Y,N,N,N,N,N,CCK,108,0,0,0,80,22,6,0,0,0,0,0,0,103.74926,1.400754
658,HOUGANG AVE 8,12,1986,Y,N,N,Y,N,N,HG,132,0,0,66,66,0,0,0,0,0,0,0,0,103.882388,1.373379
658,JLN TENAGA,15,1995,Y,N,N,N,N,N,BD,86,0,0,0,38,48,0,0,0,0,0,0,0,103.906615,1.333608
658,JURONG WEST ST 65,1,2000,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.701094,1.337235
658,PUNGGOL EAST,1,2017,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.919252,1.399975
658,WOODLANDS RING RD,12,1997,Y,N,N,N,N,N,WL,73,0,0,0,0,0,73,0,0,0,0,0,0,103.799602,1.436642
658,YISHUN AVE 4,12,1986,Y,N,N,Y,N,N,YS,132,0,0,0,52,80,0,0,0,0,0,0,0,103.839487,1.421896
658A,JURONG WEST ST 65,16,1999,Y,N,N,N,N,N,JW,90,0,0,0,0,90,0,0,0,0,0,0,0,103.701053,1.336843
658A,PUNGGOL EAST,19,2017,Y,N,N,Y,N,N,PG,94,0,0,34,34,26,0,0,0,0,0,0,0,103.919651,1.400161
658B,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,90,0,0,0,0,0,0,0,103.700753,1.336502
658B,PUNGGOL EAST,11,2017,Y,N,N,Y,N,N,PG,52,0,0,0,18,34,0,0,0,0,0,0,0,103.919172,1.400247
658C,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,90,0,0,0,0,0,0,0,103.70051,1.336829
658C,PUNGGOL EAST,18,2017,Y,N,N,Y,N,N,PG,94,0,0,0,34,60,0,0,0,0,0,0,0,103.91878,1.400575
658D,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,90,0,0,0,0,0,0,0,103.700757,1.337204
659,CHOA CHU KANG CRES,16,1998,Y,N,N,N,N,N,CCK,108,0,0,0,84,18,6,0,0,0,0,0,0,103.749394,1.401243
659,HOUGANG AVE 8,4,1987,Y,N,N,N,N,N,HG,8,0,0,0,0,0,8,0,0,0,0,0,0,103.883207,1.373277
659,JLN TENAGA,15,1995,Y,N,N,N,N,N,BD,80,0,0,0,42,38,0,0,0,0,0,0,0,103.906261,1.334282
659,JURONG WEST ST 65,5,1999,N,Y,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.702141,1.337264
659,PUNGGOL EAST,7,2017,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.919564,1.401024
659,TAMPINES ST 64,1,2024,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.934382,1.368005
659,WOODLANDS RING RD,12,1996,Y,N,N,N,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0,103.799066,1.435998
659,YISHUN AVE 4,4,1986,Y,N,N,N,N,N,YS,16,0,0,9,7,0,0,0,0,0,0,0,0,103.839249,1.421422
659A,CHOA CHU KANG CRES,2,1998,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.749064,1.40107
659A,JURONG WEST ST 65,16,1999,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,103.702379,1.336846
659A,PUNGGOL EAST,18,2017,Y,N,N,Y,N,N,PG,102,0,0,0,34,68,0,0,0,0,0,0,0,103.919657,1.400576
659B,JURONG WEST ST 65,16,1999,Y,N,N,N,N,N,JW,124,0,0,0,48,76,0,0,0,0,0,0,0,103.701854,1.336863
659B,PUNGGOL EAST,18,2017,Y,N,N,N,N,N,PG,118,0,34,50,34,0,0,0,0,0,0,0,0,103.919145,1.400756
659C,JURONG WEST ST 65,16,1999,Y,N,N,N,N,N,JW,108,0,0,0,48,60,0,0,0,0,0,0,0,103.701803,1.336426
659C,PUNGGOL EAST,19,2017,Y,N,N,Y,N,N,PG,122,0,70,12,40,0,0,0,0,0,0,0,0,103.91912,1.401221
659D,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,108,0,0,0,48,60,0,0,0,0,0,0,0,103.70258,1.33643
659D,PUNGGOL EAST,1,2018,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.918888,1.400921
66,BEDOK STH AVE 3,22,1977,Y,N,N,N,N,N,BD,84,0,0,0,0,84,0,0,0,0,0,0,0,103.943859,1.318492
66,C'WEALTH DR,10,1963,Y,N,N,N,N,N,QT,117,0,0,0,0,0,0,0,0,0,28,86,3,-55.347076,49.153785
66,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,118,0,29,87,2,0,0,0,0,0,0,0,0,103.887689,1.326598
66,ENG WATT ST,3,1937,Y,Y,N,N,N,N,BM,38,0,0,8,30,0,0,0,0,0,0,0,0,103.832803,1.283774
66,KALLANG BAHRU,5,1973,Y,Y,N,Y,N,N,KWN,59,0,0,59,0,0,0,0,0,0,0,0,0,103.869874,1.320674
66,LOR 4 TOA PAYOH,12,1968,Y,Y,N,N,N,N,TP,140,0,0,136,4,0,0,0,0,0,0,0,0,103.851768,1.335017
66,MARINE DR,16,1975,Y,N,N,Y,N,N,MP,180,0,0,180,0,0,0,0,0,0,0,0,0,103.909738,1.303898
66,TELOK BLANGAH DR,20,1977,Y,N,N,N,N,N,BM,76,0,0,0,0,76,0,0,0,0,0,0,0,103.809722,1.274144
66,YUNG KUANG RD,21,1973,Y,Y,N,N,N,N,JW,114,0,0,0,0,0,0,0,0,0,0,114,0,103.72292,1.33207
66A,CIRCUIT RD,5,1998,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.888,1.326289
660,CHOA CHU KANG CRES,19,1998,Y,Y,N,N,N,N,CCK,116,0,0,0,86,20,10,0,0,0,0,0,0,103.749835,1.401091
660,EDGEDALE PLAINS,1,2017,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.916781,1.40286
660,HOUGANG AVE 8,12,1986,Y,N,N,Y,N,N,HG,132,0,0,66,66,0,0,0,0,0,0,0,0,103.882867,1.373654
660,JLN TENAGA,15,1995,Y,Y,N,N,N,N,BD,84,0,0,0,42,42,0,0,0,0,0,0,0,103.906833,1.334328
660,JURONG WEST ST 64,5,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.704144,1.335314
660,TAMPINES ST 64,7,2024,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.934253,1.367581
660,WOODLANDS RING RD,12,1996,Y,N,N,Y,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0,103.799441,1.435615
660,YISHUN AVE 4,12,1986,Y,N,N,Y,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,103.839705,1.421627
660A,CHOA CHU KANG CRES,2,1998,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.749576,1.400911
660A,EDGEDALE PLAINS,2,2017,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.916549,1.402616
660A,JURONG WEST ST 64,16,1999,Y,N,N,N,N,N,JW,155,0,0,0,64,91,0,0,0,0,0,0,0,103.704283,1.335738
660A,JLN TENAGA,5,1994,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,103.907419,1.334407
660A,TAMPINES ST 64,16,2024,Y,N,N,N,N,N,TAP,118,0,0,0,60,58,0,0,0,0,0,0,0,103.934681,1.367757
660B,JURONG WEST ST 64,16,1999,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,103.704176,1.336204
660B,TAMPINES ST 64,16,2024,Y,N,N,N,N,N,TAP,118,0,0,0,59,59,0,0,0,0,0,0,0,103.934296,1.368296
660C,JURONG WEST ST 64,16,2000,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,103.703784,1.336653
660C,TAMPINES ST 64,16,2024,Y,N,N,N,N,N,TAP,118,0,0,0,60,58,0,0,0,0,0,0,0,103.933774,1.368128
660D,JURONG WEST ST 64,16,2000,Y,N,N,Y,N,N,JW,150,0,0,0,60,90,0,0,0,0,0,0,0,103.703358,1.336404
660E,JURONG WEST ST 64,1,2000,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.703821,1.336283
661,BUFFALO RD,23,1981,Y,Y,N,N,N,N,CT,127,0,0,0,127,0,0,0,0,0,0,0,0,103.850142,1.30674
661,CHOA CHU KANG CRES,20,1998,Y,N,N,N,N,N,CCK,122,0,0,0,56,52,14,0,0,0,0,0,0,103.750566,1.400828
661,EDGEDALE PLAINS,7,2016,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.917625,1.402482
661,HOUGANG AVE 4,12,1986,Y,N,N,Y,N,N,HG,132,0,0,66,66,0,0,0,0,0,0,0,0,103.882804,1.374026
661,JLN DAMAI,14,1995,Y,Y,N,N,N,N,BD,48,0,0,0,0,0,48,0,0,0,0,0,0,103.907921,1.334498
661,JURONG WEST ST 64,1,2000,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,103.704955,1.335333
661,WOODLANDS RING RD,12,1996,Y,N,N,N,N,N,WL,91,0,0,0,47,44,0,0,0,0,0,0,0,103.798834,1.43536
661,YISHUN AVE 4,12,1986,Y,Y,N,N,N,N,YS,61,0,0,9,15,11,26,0,0,0,0,0,0,103.840714,1.422015
661A,CHOA CHU KANG CRES,3,1998,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.750229,1.400701
661A,EDGEDALE PLAINS,19,2016,Y,N,N,N,N,N,PG,135,0,0,50,85,0,0,0,0,0,0,0,0,103.917073,1.40303
661A,JURONG WEST ST 64,16,1999,Y,N,N,N,N,N,JW,90,0,0,0,30,60,0,0,0,0,0,0,0,103.705105,1.335669
661A,WOODLANDS RING RD,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.79854,1.435856
661B,EDGEDALE PLAINS,19,2016,Y,N,N,Y,N,N,PG,116,0,0,0,67,49,0,0,0,0,0,0,0,103.916844,1.402473
661B,JURONG WEST ST 64,16,1999,Y,N,N,Y,N,N,JW,105,0,0,0,45,60,0,0,0,0,0,0,0,103.705569,1.335909
